netType_num,carrier_num,longitude,latitude,speed,signal,synHour,appname_num,destIp_longitude,destIp_latitude,RTT_sum,RTT_median,RTT_average,RTT_weight_stretch,RTT_label
2,36,-10,3,-1,4,20,97,-8,4,6,70,77,0.007382972,0
2,31,-10,3,-1,3,22,47,12,2,6,222.5,289.1666667,0.006673273,1
2,25,-9,4,-1,1,21,31,-8,4,7,83,107,0.001264329,0
2,36,-9,4,-1,4,15,16,-10,4,6,36.5,53.16666667,0.003095568,0
2,36,-9,4,-1,4,3,33,-11,3,6,39.5,39.16666667,0.029347195,0
2,68,-12,3,-1,4,8,250,1,5,6,105.5,105.5,0.010071177,0
2,6,-12,4,-1,4,22,22,-12,4,6,70,72.33333333,0.011498791,0
2,96,-10,3,-1,4,23,491,-12,4,6,95,370.3333333,0.00160902,1
2,36,-8,4,-1,4,12,5,-9,4,6,33.5,45.66666667,0.003065479,0
2,96,-10,3,-1,4,9,226,-12,4,6,120,121.6666667,0.009273463,0
2,96,-10,3,-1,4,19,356,-11,4,6,94,118.5,0.001377396,0
2,25,-9,4,-1,1,19,67,-10,3,6,67,65.16666667,0.008531407,0
2,6,-12,3,-1,4,20,96,-6,5,6,140,142.8333333,0.009582683,0
2,85,-12,5,-1,0,13,762,-7,4,7,119,117.2857143,0.016961316,0
2,89,-10,3,-1,3,1,0,0,0,6,132.5,133.5,0.001221064,0
2,6,-12,4,-1,4,3,467,-10,4,6,129,201.6666667,0.008548084,1
2,89,-12,4,-1,1,6,581,-8,4,6,141,150,0.003281935,0
2,36,-9,4,-1,4,13,439,-9,4,6,35.5,35,0.020572814,0
2,25,-8,4,-1,0,2,195,-7,4,6,63.5,61.33333333,0.008695123,0
2,96,-10,3,-1,4,16,226,-12,4,6,100,101.3333333,0.006067885,0
2,6,-12,4,-1,4,1,1041,10,0,6,243.5,243.5,1,1
2,6,-12,4,-1,4,20,48,12,4,6,403.5,473.3333333,0.0049859,1
2,68,-12,3,-1,4,1,1498,-12,5,7,71,73.85714286,0.014333675,0
2,36,-10,3,-1,4,4,97,-8,4,6,73.5,74,0.008482389,0
2,25,-9,4,-1,0,21,75,-12,4,6,53,58,0.010084513,0
2,6,-12,4,-1,4,6,88,-11,3,7,75,221.7142857,0.002733912,1
2,6,-12,4,-1,4,9,748,11,2,6,188,190.3333333,0.129580264,1
2,36,-7,4,-1,4,6,0,-8,4,6,41,88.83333333,0.001360958,0
2,70,-10,4,-1,3,14,37,-9,4,6,6,17.83333333,0.003690248,0
2,169,-10,3,-1,1,1,16,-9,4,6,85,232.8333333,0.00272822,1
2,6,-9,3,-1,4,3,174,-12,4,6,85.5,91.33333333,0.005534282,0
2,68,-12,3,-1,4,1,14,-10,3,7,115,114,0.005244013,0
2,47,-12,3,-1,1,21,119,-11,3,6,35,35.83333333,0.015459835,0
2,6,-12,4,-1,4,8,39,-8,3,6,113.5,118.1666667,0.010393635,0
2,36,-8,4,-1,4,21,37,-1,5,6,175,174,0.19245009,1
2,36,-10,3,-1,4,23,16,-9,4,6,57,71.83333333,0.003089915,0
2,85,-12,4,-1,4,2,201,-8,4,7,237,379.2857143,0.002735011,1
2,6,-12,4,-1,4,23,70,-10,4,7,111,273.5714286,0.003758982,1
2,70,-12,3,-1,4,16,78,-8,4,6,123.5,124,0.01181992,0
2,25,-8,3,-1,1,3,0,0,0,6,54.5,81.16666667,0.001477915,0
2,47,-8,4,-1,0,22,1805,11,2,6,307.5,306,0.04345089,1
2,6,-12,4,-1,4,1,17,0,5,6,77,78.16666667,0.017188245,0
2,36,-9,4,-1,4,19,23,-8,4,7,67,65.85714286,0.013717954,0
2,36,-9,4,-1,4,11,8,-12,4,7,45,55.57142857,0.004854404,0
2,6,-12,4,-1,4,20,194,-9,3,6,84,94.83333333,0.003641469,0
2,70,-7,4,-1,2,18,126,-8,4,6,130,107.8333333,0.001980373,0
2,36,-9,4,-1,4,21,5,-12,4,6,55.5,81,0.00212759,0
2,189,-9,4,-1,4,2,16,-11,3,7,48,144.8571429,0.000810098,0
2,25,-9,4,-1,0,21,1360,-12,5,6,53,63,0.004478393,0
2,6,-12,4,-1,4,22,467,-8,4,7,120,138.7142857,0.003933872,0
2,25,-9,3,-1,4,12,650,-12,4,6,47.5,49.83333333,0.015148531,0
2,25,-8,4,-1,0,12,8,-12,4,6,43.5,47.33333333,0.013180461,0
2,31,-10,3,-1,3,2,210,-12,4,7,82,81.28571429,0.024120144,0
2,189,-9,4,-1,4,23,58,-8,4,7,56,56,0.025914125,0
2,36,-12,4,-1,4,9,8,-12,4,6,110.5,496.6666667,0.001128878,1
2,68,-10,4,-1,4,18,9,14,4,6,32,38,0.006978377,0
2,89,-9,4,-1,4,15,9,0,5,6,56.5,56,0.016555927,0
2,89,-10,4,-1,4,19,546,-11,3,6,51.5,49.5,0.014402294,0
2,189,-9,4,-1,4,1,16,-12,4,7,118,455.4285714,0.001506884,1
2,6,-12,4,-1,4,1,173,-10,4,6,208.5,208.1666667,0.365826457,1
2,6,-12,4,-1,4,7,52,12,2,7,183,190.7142857,0.047264941,1
2,96,-10,3,-1,4,22,226,-12,4,6,116,118,0.013167221,0
2,36,-9,4,-1,4,2,98,-12,5,6,39,40.33333333,0.010779891,0
2,36,-9,4,-1,4,15,33,-12,3,7,53,55.14285714,0.005209085,0
2,6,-12,4,-1,4,1,176,-8,4,6,128.5,127.6666667,0.009008199,0
2,25,-8,3,-1,0,1,451,-8,3,6,59,56.66666667,0.021780763,0
2,6,-12,4,-1,4,16,194,-10,4,6,97.5,265,0.002711189,1
2,89,-10,4,-1,4,23,124,-12,4,7,107,105.1428571,0.013756558,0
2,189,-9,4,-1,4,22,8,-12,4,6,44.5,59.66666667,0.002514289,0
2,6,-12,4,-1,4,0,1458,-8,4,6,126.5,127.1666667,0.01343635,0
2,68,-9,4,-1,4,5,902,-8,4,6,64,68.16666667,0.00692921,0
2,6,-12,4,-1,4,2,70,14,4,6,237.5,503.3333333,0.001617384,1
2,6,-12,4,-1,4,21,48,10,0,7,256,276.8571429,0.024297647,1
2,6,-12,4,-1,4,21,582,11,2,7,262,269.1428571,0.054848425,1
2,6,-12,4,-1,4,19,88,-12,4,7,78,85.28571429,0.00482594,0
2,36,-8,4,-1,4,21,35,-12,4,6,81.5,98.5,0.002260414,0
2,6,-12,4,-1,4,18,70,-9,3,6,79,78.66666667,0.01445885,0
2,36,-9,4,-1,4,20,1349,-12,4,6,100.5,109,0.003556002,0
2,25,-9,3,-1,4,18,58,-8,4,6,46.5,45,0.015486652,0
2,89,-12,3,-1,4,22,47,1,5,6,33,32,0.01818815,0
2,36,-12,3,-1,4,1,8,-12,4,6,41.5,45.83333333,0.006290085,0
2,68,-12,3,-1,4,15,14,-10,3,6,96,94.83333333,0.007035653,0
2,85,-12,5,-1,0,7,34,-12,5,6,46.5,49,0.010049067,0
2,70,-12,4,-1,4,4,136,-12,4,6,285.5,937.1666667,0.000747381,1
2,36,-8,4,-1,4,1,5,-8,4,6,63,62.66666667,0.01080172,0
2,70,-12,4,-1,4,15,327,-7,4,7,75,144.4285714,0.000699718,0
2,6,-12,4,-1,4,8,194,-10,4,7,95,93,0.012585012,0
2,68,-10,4,-1,4,6,9,-12,4,6,63.5,58.5,0.007627026,0
2,36,-9,4,-1,4,7,5,-12,4,6,42.5,41.83333333,0.035057878,0
2,70,-12,4,-1,2,19,8,-12,4,6,47.5,254.6666667,0.002701553,1
2,70,-7,4,-1,4,0,29,-7,4,7,72,83.57142857,0.001523156,0
2,25,-9,3,-1,4,15,152,-12,3,7,56,72,0.003078912,0
2,96,-10,3,-1,4,21,454,-12,4,6,79,78.66666667,0.014619015,0
2,89,-12,3,-1,4,3,391,-12,4,7,41,501,0.001844252,1
2,6,-12,4,-1,4,5,255,11,2,6,200.5,206,0.091927712,1
2,89,-12,3,-1,4,12,1,-8,4,6,108.5,110.1666667,0.014471997,0
2,36,-10,3,-1,4,19,0,-8,4,6,62.5,974.8333333,0.000513321,1
2,6,-12,4,-1,4,20,22,12,2,6,205,232.8333333,0.015048563,1
2,6,-12,4,-1,4,0,255,-12,4,6,71.5,75.33333333,0.012222073,0
2,25,-9,3,-1,4,2,152,-10,3,6,56.5,56.16666667,0.029347195,0
2,36,-9,4,-1,4,4,1019,-12,4,7,59,95.57142857,0.001518703,0
2,6,-12,4,-1,4,11,27,-8,4,6,142.5,144,0.004465962,0
2,6,-12,4,-1,4,1,295,11,2,7,255,260.5714286,0.030490165,1
2,6,-12,4,-1,4,6,173,-12,4,7,77,111.2857143,0.001208707,0
2,6,-12,4,-1,4,7,176,-8,4,6,164,159.8333333,0.00610411,0
2,68,-9,4,-1,4,6,139,-8,3,6,35.5,37.16666667,0.017188245,0
2,89,-9,4,-1,4,17,9,-12,4,6,861.5,1044,0.000985499,1
2,25,-9,3,-1,4,21,16,-12,4,6,51.5,60,0.006109715,0
2,6,-12,4,-1,4,4,88,11,2,6,258.5,260.8333333,0.036342284,1
2,36,-9,4,-1,4,20,339,-12,4,6,36,41.33333333,0.005886197,0
2,47,-10,3,-1,1,11,8,-12,4,6,60,61.83333333,0.011894738,0
2,70,-12,4,-1,4,2,136,-12,4,6,57.5,83.66666667,0.001486158,0
2,36,-9,4,-1,4,1,98,-11,4,6,44,42.66666667,0.035633159,0
2,25,-8,4,-1,0,10,5,-9,4,6,42,43.16666667,0.020661627,0
2,89,-8,3,-1,3,10,145,-12,3,6,76,76.66666667,0.088595659,0
2,36,-9,4,-1,4,8,5,-12,4,6,66.5,64.83333333,0.003862203,0
2,6,-12,4,-1,4,9,344,10,0,6,258.5,263.8333333,0.073230656,1
2,70,-10,4,-1,3,14,37,-10,4,6,4,20,0.002770336,0
2,6,-12,4,-1,4,5,17,-12,5,7,81,78.14285714,0.00465818,0
2,25,-7,4,-1,4,20,16,-8,4,6,48,61.83333333,0.003641469,0
2,70,-12,3,-1,4,6,0,-12,4,7,47,617.2857143,0.000752597,1
2,6,-12,4,-1,4,8,255,10,0,6,371.5,408.5,0.00682859,1
2,96,-10,3,-1,4,17,50,-8,4,6,88,110.5,0.00173984,0
2,25,-9,3,-1,4,8,8,-12,4,6,47,47.5,0.014299602,0
2,36,-9,4,-1,4,3,58,-9,4,7,33,35,0.012989577,0
2,332,-7,4,-1,1,16,8,-12,4,6,180.5,164.5,0.003184084,0
2,6,-12,4,-1,1,18,108,-1,5,6,192.5,192.8333333,0.159167433,1
2,6,-12,4,-1,4,6,194,-10,4,6,89.5,94.33333333,0.008402249,0
2,36,-8,3,-1,1,11,459,-12,4,6,108.5,113.8333333,0.006123963,0
2,6,-12,4,-1,4,22,173,-12,4,7,107,91.85714286,0.00469627,0
2,89,-10,4,-1,4,19,29,-12,4,6,79,76.83333333,0.01245873,0
2,89,-8,3,-1,3,9,145,-12,3,6,77,80.33333333,0.013685426,0
2,6,-12,4,-1,4,3,52,-8,4,7,126,149.7142857,0.002252004,0
2,6,-12,4,-1,4,7,168,-7,4,6,125,123.6666667,0.017623266,0
2,6,-12,4,-1,4,4,39,-8,4,6,122.5,124,0.010286407,0
2,6,-12,4,-1,4,20,70,-12,3,7,87,89.28571429,0.007123383,0
2,6,-12,4,-1,4,0,168,-12,5,7,54,54.14285714,0.015408238,0
2,85,-12,5,-1,0,20,1860,-8,4,6,121,119.1666667,0.017459179,0
2,6,-12,4,-1,4,19,295,-8,4,7,138,138.8571429,0.005891313,0
2,6,-12,4,-1,4,22,176,-9,3,6,69.5,69,0.017497831,0
2,189,-9,4,-1,4,20,291,-8,4,6,58,58.83333333,0.012845593,0
2,36,-9,4,-1,4,4,47,-12,4,7,86,89.71428571,0.004307413,0
2,36,-9,4,-1,4,2,16,0,5,7,46,60.28571429,0.002345633,0
2,6,-12,4,-1,4,17,434,-8,4,7,131,128.4285714,0.01989195,0
2,25,-15,6,-1,4,3,117,-12,4,7,78,77.28571429,0.01053186,0
2,36,-10,3,-1,4,18,97,-12,4,6,86.5,76.83333333,0.004786095,0
2,36,-9,4,-1,4,22,1437,-8,4,6,75.5,75.5,0.031103171,0
2,25,-10,3,-1,4,5,1710,-8,4,6,91.5,94,0.001679269,0
2,36,-9,4,-1,4,6,33,-7,4,6,33.5,49,0.00291803,0
2,189,-9,4,-1,4,4,8,-12,4,7,223,619.8571429,0.000979857,1
2,68,-12,4,-1,4,9,14,-12,4,6,830,1700.166667,0.000559233,1
2,189,-9,4,-1,4,21,226,-12,4,7,89,87,0.004693848,0
2,25,-9,4,-1,4,22,9,-8,4,6,100.5,99,0.001889881,0
2,6,-12,4,-1,4,15,344,-8,4,6,124.5,150.1666667,0.001638714,0
2,70,-12,3,-1,4,3,1246,-8,4,7,60,84.28571429,0.001738091,0
2,189,-9,4,-1,4,22,705,-12,4,6,87,76.66666667,0.003993463,0
2,36,-8,4,-1,4,22,517,-12,4,7,54,69.85714286,0.002497655,0
2,6,-12,4,-1,4,13,88,0,5,6,126,125.6666667,0.031146825,0
2,25,-15,6,-1,4,22,64,-11,3,7,65,66.14285714,0.013756558,0
2,6,-12,4,-1,4,20,748,12,2,6,204,216,0.026688026,1
2,25,-7,4,-1,0,12,853,-1,5,7,38,38.57142857,0.009700059,0
2,36,-8,4,-1,4,23,50,-9,4,6,85,86,0.022275844,0
2,36,-9,4,-1,4,1,5,-12,3,7,131,266.4285714,0.003644259,1
2,6,-12,4,-1,1,18,52,11,2,6,208,205.6666667,0.070090397,1
2,25,-10,3,-1,1,6,8,-12,4,6,34.5,35,0.059979544,0
2,6,-12,4,-1,4,11,176,12,2,7,173,174.1428571,0.1967348,1
2,36,-9,4,-1,4,1,47,-10,4,7,67,68.85714286,0.006370247,0
2,872,-12,5,-1,4,20,8,-12,4,7,105,102.7142857,0.005013774,0
2,6,-12,4,-1,4,22,17,-9,4,6,99,105.3333333,0.00720331,0
2,6,-12,4,-1,4,4,1458,-8,4,6,124,149.3333333,0.002116358,0
2,25,-7,4,-1,4,17,19,12,4,7,55,54.57142857,0.005373514,0
2,6,-12,4,-1,4,17,295,11,2,6,231,227.3333333,0.053033009,1
2,31,-10,3,-1,2,21,47,-12,4,6,87.5,78,0.00393679,0
2,25,-9,4,-1,4,20,133,-7,4,7,71,74.14285714,0.007344746,0
2,6,-12,4,-1,4,5,194,-7,4,7,140,138.7142857,0.002390107,0
2,6,-12,4,-1,4,3,748,-8,4,6,123,129,0.007468327,0
2,6,-12,4,-1,4,21,194,-7,4,6,95,90.66666667,0.004943528,0
2,89,-8,3,-1,0,12,58,-8,4,7,99,98.14285714,0.005819569,0
2,70,-12,4,-1,4,19,49,-12,5,6,60,98,0.000916734,0
2,6,-12,4,-1,4,5,52,10,0,6,257,428,0.002618178,1
2,6,-12,4,-1,4,22,52,10,0,6,274.5,330,0.007566138,1
2,6,-12,4,-1,4,19,198,12,2,7,197,240,0.012166464,1
2,6,-12,4,-1,4,20,39,-10,4,6,284,513.5,0.002308829,1
2,6,-12,4,-1,4,6,140,-12,5,6,59,59.83333333,0.016218341,0
2,189,-9,4,-1,4,18,8,-12,4,7,58,360.2857143,0.00170258,1
2,25,-9,4,-1,1,21,1360,-12,5,7,65,66,0.007455952,0
2,6,-12,4,-1,4,20,17,-12,5,6,70,73.16666667,0.004789909,0
2,332,-10,3,-1,4,3,309,-7,4,7,128,266.7142857,0.002660726,1
2,85,-12,5,-1,0,5,58,-8,4,6,139.5,152,0.002087587,0
2,36,-12,4,-1,4,16,1108,1,5,6,174,174.3333333,1,1
2,68,-9,4,-1,2,1,139,-8,4,7,71,82.42857143,0.004883624,0
2,36,-9,4,-1,4,11,172,-8,4,6,55,57.66666667,0.010388762,0
2,25,-9,3,-1,4,23,152,-12,4,6,47.5,53.83333333,0.006414756,0
2,36,-10,3,-1,4,18,20,-8,4,6,77.5,80.83333333,0.007684188,0
2,36,-9,4,-1,4,15,47,-10,4,7,82,427.1428571,0.001800867,1
2,6,-12,4,-1,4,20,198,-12,3,6,90.5,93,0.022086259,0
2,36,-9,4,-1,4,4,98,-11,3,6,30.5,31.16666667,0.014265857,0
2,189,-9,4,-1,4,23,1349,-12,4,6,74.5,100.6666667,0.002036034,0
2,96,-10,3,-1,4,0,101,-8,4,7,116,111.2857143,0.006868608,0
2,89,-10,4,-1,1,19,0,0,0,6,375.5,527.6666667,0.001840323,1
2,25,-7,4,-1,0,12,853,-12,4,6,36,38,0.013247265,0
2,47,-10,3,-1,0,11,0,0,0,6,39,52,0.00289121,0
2,36,-8,4,-1,4,13,35,-8,4,6,74,70,0.009996591,0
2,25,-8,4,-1,0,0,97,-12,4,6,61,72.5,0.004472553,0
2,6,-12,4,-1,4,9,647,12,2,6,182,180.3333333,0.113308436,1
2,36,-9,4,-1,4,15,1301,-12,4,7,445,511.7142857,0.00172698,1
2,70,-12,4,-1,4,22,298,-12,4,6,39.5,131.8333333,0.000505432,0
2,6,-12,4,-1,4,0,140,-12,5,6,71,73.83333333,0.00860794,0
2,85,-12,5,-1,0,21,205,-11,4,6,46,46.16666667,0.008130095,0
2,36,-9,4,-1,4,14,58,-9,4,6,34.5,35,0.012056342,0
2,36,-12,3,-1,4,12,486,-12,4,6,36,43.16666667,0.005390626,0
2,36,-9,4,-1,4,3,47,-12,4,6,76.5,75.83333333,0.005434703,0
2,89,-8,3,-1,3,23,181,-12,4,7,40,41.57142857,0.026769093,0
2,6,-12,4,-1,4,10,16,-12,5,7,65,86.85714286,0.001805485,0
2,36,-9,4,-1,4,3,74,-12,4,7,101,104.5714286,0.002082701,0
2,68,-12,3,-1,4,21,8,-12,4,7,81,81.85714286,0.005423719,0
2,89,-8,3,-1,3,7,145,-12,3,6,77,78.83333333,0.028506527,0
2,25,-9,3,-1,4,17,152,-12,3,7,48,50.14285714,0.015630866,0
2,68,-10,4,-1,4,16,46,-9,4,7,58,59.42857143,0.012139205,0
2,70,-12,3,-1,4,18,58,-8,4,6,111.5,119.5,0.006372379,0
2,89,-9,4,-1,4,9,8,-12,4,6,57.5,108.1666667,0.001138257,0
2,36,-8,3,-1,4,0,46,-12,5,6,132.5,134.6666667,0.012910525,0
2,96,-10,3,-1,4,7,101,-8,4,6,99,102.8333333,0.010041729,0
2,36,-9,4,-1,4,20,525,-8,4,6,68,65.33333333,0.013510711,0
2,36,-10,3,-1,4,0,8,-12,4,6,731,765,0.00151019,1
2,6,-12,4,-1,4,13,176,-12,3,7,79,102,0.002373152,0
2,70,-12,4,-1,4,5,36,-12,4,7,40,42.57142857,0.014630845,0
2,25,-9,3,-1,0,2,16,-9,4,6,59.5,68.5,0.00299023,0
2,68,-12,4,-1,4,19,47,4,6,6,86,83.83333333,0.008102231,0
2,189,-9,4,-1,4,23,151,12,4,6,63,80.66666667,0.002458749,0
2,36,-8,4,-1,4,12,5,-12,3,6,49.5,48.83333333,0.043206881,0
2,169,-7,4,-1,4,23,16,-8,3,7,57,68.42857143,0.004536078,0
2,36,-9,3,-1,4,3,0,-8,4,7,34,42,0.006360372,0
2,36,-9,4,-1,4,2,16,-1,5,6,136,120,0.002200066,0
2,68,-10,4,-1,4,11,8,-12,4,6,68.5,68.66666667,0.027282225,0
2,36,-7,4,-1,4,15,494,-8,4,6,59.5,62.83333333,0.007277491,0
2,47,-10,3,-1,1,18,0,0,0,6,42,41.33333333,0.015508206,0
2,6,-12,4,-1,4,8,295,-12,4,6,85,85.16666667,0.010532931,0
2,6,-12,4,-1,4,13,108,-12,3,6,113.5,108.1666667,0.005061482,0
2,36,-9,4,-1,4,17,218,-9,4,7,50,48.71428571,0.024549252,0
2,31,-10,3,-1,2,17,47,-12,4,6,73.5,86,0.00300934,0
2,6,-12,4,-1,1,18,176,-7,4,6,91,90.66666667,0.012621447,0
2,70,-12,4,-1,4,23,65,2,6,7,47,61.28571429,0.00392214,0
2,6,-12,4,-1,4,10,255,-12,4,7,70,71.71428571,0.006783364,0
2,6,-12,4,-1,4,14,1458,1,5,7,230,239.5714286,0.033181691,1
2,36,-10,3,-1,1,18,16,-9,4,7,20,20.57142857,0.032987067,0
2,25,-15,6,-1,4,22,8,-12,4,6,74.5,79,0.005176617,0
2,47,-10,3,-1,1,13,651,-10,3,6,50,52.5,0.014100641,0
2,25,-8,4,-1,0,23,97,-12,4,6,69,94.83333333,0.001373614,0
2,96,-10,3,-1,4,15,226,-12,4,7,116,119,0.012675013,0
2,89,-11,4,-1,0,19,31,-12,5,6,80.5,79.66666667,0.007158282,0
2,36,-9,4,-1,4,1,1355,-8,3,7,44,41.42857143,0.014185647,0
2,25,-10,3,-1,0,22,8,-12,4,6,36.5,35.5,0.028373319,0
2,31,-10,3,-1,2,3,47,-10,4,6,67,68.5,0.018763086,0
2,31,-10,3,-1,3,23,8,-12,4,6,9.5,20.33333333,0.005233783,0
2,25,-8,4,-1,0,4,49,-8,4,6,46,44.83333333,0.019281061,0
2,36,-8,4,-1,4,19,82,-12,4,6,153,180,0.013825472,1
2,85,-12,4,-1,4,6,31,-9,4,6,140,129.3333333,0.00415177,0
2,36,-9,4,-1,4,4,226,-12,4,7,54,55.85714286,0.006973683,0
2,36,-9,4,-1,4,21,628,-9,4,6,51,66.33333333,0.002296806,0
2,6,-12,4,-1,4,4,176,-7,4,6,79,93.33333333,0.003664119,0
2,36,-8,4,-1,4,0,126,-8,4,6,51,54,0.013626437,0
2,6,-12,4,-1,4,9,176,12,2,7,182,189.7142857,0.04235817,1
2,70,-12,4,-1,4,19,37,-12,4,7,67,84.42857143,0.001552894,0
2,70,-12,4,-1,4,23,179,-12,4,7,45,75,0.001492723,0
2,189,-9,4,-1,4,23,151,-1,5,6,145,160,0.002983632,0
2,36,-9,4,-1,4,23,1179,-8,4,7,40,68.71428571,0.0012221,0
2,36,-10,3,-1,3,0,16,-9,4,7,22,25.85714286,0.010400176,0
2,31,-10,3,-1,3,21,47,-12,3,6,94.5,93.66666667,0.009415195,0
2,6,-12,4,-1,4,21,467,14,4,7,210,226.8571429,0.019981251,1
2,6,-12,4,-1,4,3,255,-12,5,6,61,62.5,0.016986023,0
2,68,-9,4,-1,4,1,49,-12,5,6,58.5,56,0.009410365,0
2,36,-8,4,-1,4,0,517,-12,4,6,60,55.66666667,0.008381714,0
2,189,-9,4,-1,4,21,705,-8,4,6,58,58.33333333,0.013775364,0
2,70,-7,4,-1,4,15,8,-12,4,6,46.5,53,0.008069322,0
2,89,-12,5,-1,2,6,8,-12,4,7,33,30.57142857,0.00528561,0
2,6,-12,4,-1,4,9,168,10,0,6,256.5,312.5,0.011077259,1
2,25,-10,3,-1,0,2,447,-12,4,7,43,42,0.034629206,0
2,89,-12,3,-1,4,22,29,1,5,6,37,36,0.016030208,0
2,89,-10,4,-1,4,16,546,-11,3,6,69,67.66666667,0.009735306,0
2,6,-12,4,-1,4,15,70,12,3,6,364,377.1666667,0.010344443,1
2,36,-9,4,-1,4,15,218,-9,4,6,40,70.16666667,0.001933012,0
2,70,-12,4,-1,3,2,8,-12,4,6,207.5,217.8333333,0.016003642,1
2,6,-12,4,-1,1,18,176,-12,4,7,27,28.42857143,0.033534932,0
2,31,-10,3,-1,4,11,210,-12,4,6,82,81.83333333,0.009537147,0
2,6,-12,4,-1,4,21,88,0,5,7,136,132.8571429,0.018376633,0
2,31,-10,3,-1,3,19,0,-8,4,6,52,53.66666667,0.010144434,0
2,47,-10,3,-1,2,19,0,0,0,7,44,40.71428571,0.012966327,0
2,89,-9,3,-1,4,20,14,-12,4,7,100,93,0.005448667,0
2,25,-12,4,-1,4,20,37,-12,4,6,30,30.83333333,0.022196258,0
2,36,-8,4,-1,4,19,384,-7,4,6,76.5,165.3333333,0.000634883,0
2,36,-10,3,-1,4,7,16,-9,4,6,65.5,119,0.001074862,0
2,25,-12,4,-1,4,15,49,-10,3,6,32,30.33333333,0.015706332,0
2,36,-8,4,-1,4,13,447,-12,4,7,50,224.8571429,0.002323621,1
2,36,-9,4,-1,4,22,439,-9,4,6,46,46,0.008953667,0
2,6,-12,4,-1,4,15,16,-12,3,7,80,82.28571429,0.00869901,0
2,6,-12,4,-1,4,20,1689,10,0,7,266,399,0.004379243,1
2,25,-12,4,-1,4,20,1581,-8,3,6,34.5,34.33333333,0.088595659,0
2,68,-9,4,-1,4,6,1508,1,5,7,159,174.1428571,0.024448638,1
2,96,-10,3,-1,4,0,86,14,4,6,278.5,296.1666667,0.018767511,1
2,6,-9,3,-1,4,1,8,-12,4,6,91,87.16666667,0.01497054,0
2,68,-12,3,-1,4,5,107,-12,4,6,89.5,113.6666667,0.001429216,0
2,6,-12,4,-1,1,20,748,12,2,6,1339.5,1515.333333,0.002504325,1
2,6,-12,4,-1,4,4,647,-12,3,7,78,80.57142857,0.007463016,0
2,25,-15,6,-1,4,6,8,-12,4,6,63.5,66.16666667,0.010699196,0
2,36,-9,4,-1,4,23,525,-8,4,6,61.5,64.16666667,0.006437809,0
2,68,-9,4,-1,4,0,154,-12,4,6,51.5,55,0.007719241,0
2,36,-12,4,-1,4,16,5,-12,4,6,31,31.83333333,0.014798678,0
2,85,-12,5,-1,0,11,762,-7,4,6,125,125.1666667,0.009375572,0
2,89,-8,3,-1,3,0,145,-12,3,6,91.5,92,0.041145628,0
2,6,-12,4,-1,4,9,344,-8,4,6,119,118.8333333,0.014632603,0
2,68,-12,4,-1,4,19,14,-12,4,6,91,100.6666667,0.002038384,0
2,70,-12,4,-1,2,22,179,-12,5,7,60,331.2857143,0.002289326,1
2,70,-12,3,-1,4,3,184,-10,3,7,54,52.28571429,0.007273315,0
2,6,-12,4,-1,4,7,194,-10,4,6,100.5,101.6666667,0.015133456,0
2,6,-12,4,-1,4,10,17,-7,4,6,71,85.16666667,0.00351198,0
2,6,-12,4,-1,4,0,173,-12,4,6,71.5,75.83333333,0.006571662,0
2,25,-9,3,-1,4,22,152,-12,3,6,56,66.83333333,0.003642308,0
2,6,-12,4,-1,4,0,108,-12,3,6,113.5,107.8333333,0.006180599,0
2,6,-12,4,-1,4,23,295,-12,3,6,81.5,82,0.014441377,0
2,89,-8,3,-1,3,5,145,-12,3,6,93,263,0.002633729,1
2,332,-10,3,-1,4,14,8,-12,4,6,91,91.5,0.01238107,0
2,6,-12,4,-1,4,1,176,-9,3,6,69,69.5,0.012063961,0
2,25,-10,3,-1,0,1,82,-12,4,6,38,39.33333333,0.015706332,0
2,6,-12,4,-1,4,17,194,-8,4,7,135,128.8571429,0.013107731,0
2,47,-9,4,-1,0,11,8,-10,4,6,73,71,0.018084513,0
2,68,-10,4,-1,4,2,9,-12,4,6,64,75.16666667,0.004649338,0
2,36,-9,4,-1,4,17,705,-8,4,6,161,161.6666667,0.009656134,0
2,6,-12,4,-1,1,20,70,-10,4,6,1111,1334.166667,0.001350212,1
2,70,-12,4,-1,4,14,136,-8,4,6,49,69,0.001913659,0
2,47,-9,4,-1,0,0,73,-7,4,6,5015,4544.333333,0.001466908,1
2,36,-10,3,-1,4,20,75,-12,4,6,57,54,0.004165096,0
2,89,-9,4,-1,4,11,9,0,5,7,70,68.57142857,0.008932113,0
2,25,-12,3,-1,4,14,112,0,5,7,38,40.57142857,0.00838248,0
2,6,-12,4,-1,4,10,176,-8,4,6,119,120.5,0.021947204,0
2,36,-9,4,-1,4,11,5,-12,4,6,40.5,41.83333333,0.020975096,0
2,25,-12,4,-1,4,20,184,-8,4,6,30.5,30.33333333,0.017166232,0
2,36,-8,4,-1,4,1,5,-12,4,6,33,33.16666667,0.022196258,0
2,6,-12,4,-1,4,4,194,-8,4,7,131,128.8571429,0.006033304,0
2,31,-10,3,-1,4,1,316,11,2,6,70,74.16666667,0.004611396,0
2,36,-8,4,-1,4,6,220,-8,4,6,84,93.66666667,0.003010445,0
2,6,-12,4,-1,4,20,320,12,2,6,179,212.8333333,0.015960778,1
2,36,-9,4,-1,4,19,5,-12,4,6,105.5,122.5,0.002589288,0
