carrier_num,longitude,latitude,signal,synHour,appname_num,destIp_longitude,destIp_latitude,RTT_sum,RTT_median,RTT_average,RTT_std,RTT_stretch_weight,RTT_label
36.0,-9.0,4.0,4.0,2.0,16.0,-11.0,3.0,20,54.5,58.899999999999999,17.2246915792417,0.006943084467783946,0
6.0,-12.0,4.0,4.0,23.0,88.0,0.0,5.0,343,134.0,142.49854227405248,30.567887896774735,0.00391235694693909,0
6.0,-12.0,4.0,4.0,10.0,27.0,-8.0,4.0,5,123.0,127.40000000000001,15.512575543732254,0.007709389600008908,0
6.0,-12.0,4.0,4.0,12.0,17.0,12.0,4.0,7,71.0,72.714285714285708,5.0061187051243525,0.023889263441513073,0
6.0,-12.0,4.0,4.0,12.0,52.0,11.0,2.0,97,274.0,327.70103092783506,123.75425973703248,0.008080529931857835,1
70.0,-12.0,4.0,4.0,20.0,298.0,-12.0,4.0,6,55.0,115.83333333333333,144.9130965632698,0.006900687541125001,1
47.0,-9.0,4.0,1.0,0.0,73.0,-12.0,5.0,10,1199.0,953.0,473.19826711432495,0.0021132790829903854,1
36.0,-7.0,4.0,4.0,11.0,494.0,-8.0,4.0,5,50.0,52.399999999999999,9.478396488858229,0.012617375597948649,0
6.0,-12.0,4.0,4.0,17.0,70.0,14.0,4.0,20,197.0,203.0,25.387004549572207,0.03939023203967759,1
25.0,-8.0,3.0,0.0,1.0,117.0,-7.0,4.0,5,49.0,50.0,3.03315017762062,0.03942847586268126,0
25.0,-8.0,3.0,0.0,4.0,291.0,-8.0,4.0,7,56.0,64.142857142857139,23.67897543288181,0.0050505769941434995,0
89.0,-9.0,3.0,4.0,20.0,95.0,-11.0,4.0,12,56.5,59.833333333333336,27.09499748826135,0.004413821725505392,0
25.0,-10.0,3.0,1.0,9.0,8.0,-12.0,4.0,31,36.0,35.967741935483872,4.00390028369711,0.02986899775030686,0
70.0,-12.0,4.0,4.0,21.0,136.0,-8.0,4.0,9,43.0,60.888888888888886,40.44047599578215,0.002957247302892162,0
89.0,-12.0,4.0,1.0,0.0,729.0,1.0,5.0,7,213.0,217.71428571428572,8.378787599208675,0.11934900940733285,1
6.0,-12.0,4.0,4.0,0.0,22.0,11.0,2.0,357,249.0,437.19607843137254,522.3403117979304,0.0019144607019855174,1
6.0,-12.0,4.0,4.0,0.0,70.0,14.0,4.0,20,192.5,192.44999999999999,10.997613377456037,0.09092881934273994,1
68.0,-12.0,3.0,4.0,4.0,250.0,-8.0,4.0,12,124.0,139.58333333333334,38.58423325084426,0.0030995170433660278,0
6.0,-12.0,4.0,4.0,18.0,8.0,11.0,2.0,177,195.0,226.10734463276836,123.26327893885079,0.008112716200711212,1
25.0,-9.0,3.0,1.0,23.0,58.0,-8.0,4.0,18,112.5,386.66666666666669,608.5114807645145,0.0016433543681766392,1
36.0,-9.0,4.0,4.0,23.0,628.0,-9.0,4.0,8,43.0,42.625,7.598313957714566,0.01573934549582276,0
6.0,-12.0,4.0,1.0,2.0,140.0,-12.0,5.0,20,52.0,54.700000000000003,12.165936051122411,0.009830109912107301,0
96.0,-10.0,3.0,4.0,18.0,356.0,-11.0,4.0,13,92.0,105.07692307692308,44.260525108049,0.0027020124201927614,0
36.0,-12.0,3.0,3.0,20.0,8.0,-12.0,4.0,7,40.0,50.0,24.154266112398684,0.004951195288223378,0
85.0,-12.0,5.0,0.0,5.0,205.0,-11.0,4.0,16,69.0,113.4375,84.1211691178267,0.0014216693588589024,0
25.0,-9.0,3.0,4.0,3.0,152.0,-7.0,4.0,19,55.0,53.315789473684212,7.363156013693751,0.016242014747995,0
68.0,-12.0,3.0,4.0,6.0,25.0,-12.0,4.0,8,81.5,88.375,37.036932580871216,0.0032290062981071206,0
6.0,-12.0,4.0,4.0,7.0,70.0,12.0,2.0,28,190.5,203.14285714285714,57.35523035416729,0.017435201529573188,1
47.0,-8.0,4.0,0.0,23.0,16.0,-8.0,4.0,5,68.0,65.400000000000006,10.8,0.011073378570944627,0
6.0,-12.0,4.0,4.0,19.0,194.0,-7.0,4.0,54,76.0,79.31481481481481,12.6970747200758,0.009418900904561111,0
68.0,-12.0,4.0,4.0,18.0,58.0,-8.0,4.0,15,132.0,391.66666666666669,636.722196531231,0.0015705436459540016,1
89.0,-10.0,4.0,4.0,21.0,124.0,-12.0,4.0,8,101.0,121.0,59.803846030167655,0.0019997457773179724,0
36.0,-10.0,3.0,4.0,20.0,16.0,-9.0,4.0,9,67.0,60.444444444444443,13.913311859998691,0.008595544308184091,0
6.0,-12.0,4.0,4.0,20.0,198.0,-8.0,4.0,31,129.0,215.93548387096774,280.4748203848737,0.0035653824419168115,1
6.0,-12.0,4.0,4.0,18.0,70.0,-12.0,4.0,64,75.0,83.90625,34.52794101792779,0.0034636437922581746,0
6.0,-12.0,4.0,4.0,16.0,159.0,12.0,4.0,31,266.0,375.64516129032256,257.3727745066134,0.0038854148497913647,1
6.0,-12.0,4.0,4.0,16.0,432.0,-12.0,5.0,35,69.0,68.599999999999994,9.14392850865691,0.013078895843616796,0
36.0,-8.0,3.0,4.0,0.0,16.0,-12.0,4.0,90,65.5,124.95555555555555,238.17780058468512,0.0041985441025367345,1
36.0,-9.0,4.0,4.0,2.0,16.0,0.0,5.0,16,47.5,48.75,10.680004681646913,0.011197793646262725,0
36.0,-9.0,4.0,4.0,16.0,33.0,-8.0,3.0,9,31.0,37.666666666666664,16.57307052620807,0.007216073109511156,0
36.0,-9.0,4.0,4.0,4.0,98.0,-12.0,5.0,194,38.0,44.77835051546392,19.91236846529709,0.006005939914913968,0
6.0,-12.0,4.0,4.0,2.0,168.0,-12.0,3.0,35,83.0,107.59999999999999,82.43792469835365,0.0014506974672615738,0
70.0,-12.0,4.0,2.0,22.0,37.0,-12.0,4.0,6,56.0,217.83333333333334,381.4474261138603,0.0026215932564754144,1
36.0,-9.0,4.0,4.0,23.0,65.0,-12.0,4.0,18,51.0,54.444444444444443,17.50625990331656,0.006831412833277151,0
31.0,-10.0,3.0,3.0,20.0,0.0,-8.0,4.0,69,47.0,58.405797101449274,47.657388021798695,0.0025094218027958194,0
36.0,-8.0,3.0,4.0,23.0,0.0,-8.0,4.0,38,45.0,60.421052631578945,49.03469855163648,0.002438935939215857,0
70.0,-12.0,3.0,4.0,15.0,0.0,-12.0,3.0,22,48.5,62.227272727272727,44.607308632903134,0.002681006593569477,0
36.0,-9.0,4.0,4.0,15.0,218.0,-12.0,4.0,12,70.0,93.166666666666671,59.81754666390865,0.0019992877547811397,0
68.0,-9.0,4.0,4.0,0.0,342.0,-8.0,4.0,6,243.0,324.0,255.0084965904731,0.003921437965284483,1
68.0,-12.0,4.0,4.0,22.0,154.0,-12.0,5.0,7,125.0,125.14285714285714,44.3570853461785,0.002696130452054268,0
89.0,-9.0,4.0,4.0,19.0,108.0,-12.0,3.0,15,121.0,142.06666666666666,50.94240756863469,0.0023476018169159957,0
96.0,-10.0,3.0,4.0,7.0,0.0,14.0,4.0,259,74.0,109.11969111969113,87.59672623013168,0.001365262078996102,0
68.0,-10.0,4.0,4.0,0.0,0.0,-10.0,4.0,429,32.0,59.997668997668995,284.9620062094444,0.0035092397520005156,1
25.0,-8.0,3.0,0.0,1.0,587.0,-12.0,5.0,57,57.0,66.526315789473685,25.44281876635272,0.004700441789270576,0
6.0,-12.0,4.0,4.0,2.0,121.0,-12.0,4.0,5,67.0,113.0,92.0152161329853,0.0012997033924624002,0
68.0,-12.0,4.0,4.0,8.0,179.0,-12.0,4.0,27,65.0,66.962962962962962,28.65695117209976,0.0041732453619363575,0
6.0,-12.0,4.0,4.0,8.0,39.0,12.0,2.0,6,186.0,187.66666666666666,13.237153101109856,0.07554494477488184,1
25.0,-10.0,3.0,4.0,2.0,14.0,-12.0,4.0,136,41.5,52.176470588235297,32.74744766725681,0.0036519636516826595,0
68.0,-10.0,4.0,4.0,1.0,9.0,-9.0,4.0,5,40.0,45.399999999999999,14.934523762075576,0.00800778722317833,0
31.0,-10.0,3.0,2.0,21.0,14.0,-12.0,4.0,14,36.0,29.928571428571427,11.658622105024037,0.010257857874530998,0
36.0,-9.0,4.0,4.0,4.0,381.0,-7.0,4.0,28,44.5,65.392857142857139,75.02063491643688,0.001594127918264252,0
36.0,-8.0,4.0,4.0,20.0,8.0,-12.0,4.0,35,71.0,88.885714285714286,83.4885009801851,0.0014324426377542183,0
6.0,-12.0,4.0,4.0,18.0,16.0,-12.0,3.0,52,94.5,112.44230769230769,59.70066790682254,0.0020032018528311143,0
89.0,-12.0,3.0,4.0,20.0,8.0,-12.0,4.0,14,82.0,74.428571428571431,47.15281280159266,0.0025362747514006746,0
89.0,-10.0,4.0,2.0,21.0,124.0,-12.0,4.0,5,120.0,142.80000000000001,62.652693477615145,0.0019088163960409867,0
6.0,-12.0,4.0,4.0,11.0,70.0,-12.0,3.0,15,75.0,78.200000000000003,11.070682002478438,0.010802630636434893,0
36.0,-9.0,4.0,4.0,21.0,343.0,-8.0,3.0,5,49.0,88.599999999999994,53.07579485980403,0.0022532397090255004,0
89.0,-12.0,3.0,4.0,14.0,8.0,-12.0,4.0,11,32.0,40.18181818181818,21.91644538953333,0.005456746586438508,0
6.0,-12.0,4.0,4.0,14.0,8.0,12.0,2.0,99,180.0,276.21212121212119,385.385213890465,0.002594806349483408,1
68.0,-10.0,4.0,4.0,15.0,9.0,-12.0,5.0,19,80.0,64.315789473684205,26.247912461513156,0.004556266664694127,0
70.0,-7.0,4.0,4.0,18.0,0.0,-7.0,4.0,85,52.0,83.023529411764713,178.0137454356091,0.0056175437326648385,1
36.0,-10.0,3.0,4.0,17.0,16.0,-9.0,4.0,15,55.0,143.80000000000001,194.6905921370282,0.005136355018614225,1
68.0,-12.0,4.0,4.0,5.0,8.0,-12.0,4.0,11,86.0,170.54545454545453,281.549402620042,0.003551774540077875,1
6.0,-12.0,4.0,4.0,8.0,295.0,-8.0,4.0,7,128.0,127.0,7.270291799999699,0.016449475737164623,0
6.0,-12.0,4.0,4.0,7.0,39.0,-12.0,4.0,60,79.5,101.48333333333333,50.03281978417323,0.0023902808013237823,0
36.0,-8.0,4.0,4.0,3.0,14.0,-12.0,4.0,7,27.0,30.571428571428573,8.295560651975986,0.014416444359033801,0
6.0,-12.0,4.0,4.0,22.0,467.0,-1.0,5.0,38,232.5,269.5,92.68331763818694,0.010789428189264394,1
6.0,-12.0,4.0,4.0,21.0,70.0,14.0,4.0,39,195.0,212.94871794871796,63.496395503572394,0.015748925463709804,1
25.0,-7.0,4.0,4.0,17.0,2460.0,-7.0,4.0,11,57.0,58.0,20.989174699007453,0.005697817578880666,0
25.0,-12.0,4.0,4.0,15.0,0.0,-0.0,-0.0,60,30.0,36.483333333333334,17.01224232395274,0.007029789858907619,0
36.0,-8.0,3.0,4.0,21.0,0.0,-8.0,4.0,92,34.5,57.728260869565219,54.078667187732286,0.0022114540684044716,0
6.0,-12.0,4.0,4.0,3.0,194.0,-12.0,3.0,8,76.0,103.625,69.60592198225666,0.0017181366924022277,0
6.0,-12.0,4.0,4.0,11.0,108.0,-1.0,5.0,19,211.0,237.52631578947367,58.78450245202264,0.01701128627934134,1
68.0,-9.0,4.0,4.0,22.0,799.0,-8.0,4.0,18,61.0,66.277777777777771,34.19682499160079,0.003497181056883951,0
6.0,-12.0,4.0,4.0,20.0,16.0,-12.0,3.0,13,93.0,115.61538461538461,51.72938230911752,0.0023118870403585567,0
189.0,-9.0,4.0,4.0,14.0,705.0,11.0,2.0,6,118.5,181.5,154.78022052790425,0.006460773841704903,1
6.0,-12.0,4.0,4.0,5.0,17.0,-7.0,4.0,5,132.0,131.80000000000001,5.192301994298868,0.02303265270346643,0
6.0,-12.0,4.0,4.0,12.0,14.0,-12.0,4.0,28,102.0,118.07142857142857,57.04880653029135,0.0020963188511700353,0
6.0,-12.0,4.0,4.0,20.0,255.0,12.0,2.0,7,179.0,214.42857142857142,66.1791014549741,0.015110510387941188,1
25.0,-10.0,3.0,0.0,10.0,0.0,-8.0,4.0,18,62.5,206.44444444444446,488.19534139320166,0.002048360390220482,1
6.0,-12.0,4.0,4.0,23.0,88.0,-12.0,3.0,57,79.0,82.736842105263165,13.76561482212871,0.008687769497512952,0
25.0,-9.0,3.0,4.0,12.0,492.0,-8.0,4.0,94,80.0,106.05319148936171,184.68411023940524,0.005414650988131595,1
36.0,-9.0,4.0,4.0,21.0,1179.0,-8.0,4.0,11,45.0,45.81818181818182,11.117702360880324,0.010756942818240044,0
6.0,-12.0,4.0,4.0,9.0,70.0,-7.0,4.0,12,119.0,122.08333333333333,23.066781069080466,0.005184619744213378,0
6.0,-12.0,4.0,4.0,16.0,70.0,-12.0,5.0,46,66.0,74.326086956521735,37.81709663276081,0.0031623921245873604,0
31.0,-10.0,3.0,3.0,21.0,234.0,-8.0,4.0,5,4.0,19.800000000000001,32.60306734035925,0.003668136108720014,0
6.0,-12.0,4.0,1.0,18.0,176.0,11.0,2.0,14,197.0,456.28571428571428,622.5889986375361,0.0016061960654434695,1
6.0,-12.0,4.0,4.0,4.0,0.0,-12.0,3.0,1028,77.0,115.78599221789884,124.02210844663375,0.00806307853111767,1
36.0,-9.0,4.0,4.0,10.0,0.0,-8.0,4.0,34,42.0,66.617647058823536,56.736239433468825,0.002107867736042691,0
89.0,-11.0,3.0,4.0,11.0,0.0,-0.0,-0.0,15,46.0,59.333333333333336,22.80253397224869,0.005244701694633996,0
6.0,-12.0,4.0,4.0,18.0,52.0,-12.0,4.0,93,76.0,93.010752688172047,49.031369073246374,0.002439101555323626,0
70.0,-12.0,3.0,4.0,3.0,179.0,-8.0,4.0,5,75.0,82.799999999999997,30.68810844610661,0.00389703030332502,0
6.0,-12.0,4.0,4.0,9.0,0.0,-12.0,3.0,2227,74.0,107.33228558599012,145.38045423811187,0.006878503752383017,1
25.0,-8.0,4.0,4.0,3.0,8.0,-12.0,4.0,21,43.0,56.095238095238095,52.66236097098713,0.002270929110680931,0
89.0,-12.0,4.0,0.0,1.0,224.0,-12.0,4.0,5,48.0,48.0,7.771743691090179,0.015388115372784016,0
31.0,-10.0,3.0,0.0,14.0,8.0,-12.0,4.0,11,41.0,41.727272727272727,4.711512189036341,0.025383037073424732,0
6.0,-12.0,4.0,4.0,7.0,108.0,-12.0,3.0,18,118.0,107.94444444444444,22.699662802738384,0.005268469827303993,0
6.0,-12.0,4.0,4.0,14.0,16.0,-12.0,3.0,5,77.0,90.0,24.116384471972577,0.004958972548525638,0
25.0,-9.0,4.0,4.0,23.0,16.0,-9.0,4.0,6,67.5,105.33333333333333,98.97923463479039,0.001208258368611048,0
70.0,-12.0,3.0,4.0,3.0,274.0,-8.0,4.0,26,90.0,84.692307692307693,41.79967724458503,0.002861086411419473,0
6.0,-12.0,4.0,4.0,6.0,17.0,10.0,0.0,40,263.5,311.07499999999999,109.73431266017025,0.009112919885841371,1
68.0,-10.0,4.0,4.0,3.0,46.0,-12.0,5.0,285,87.0,95.175438596491233,36.080282221159386,0.003314621760249608,0
96.0,-10.0,3.0,4.0,19.0,8.0,-12.0,4.0,28,85.0,94.357142857142861,28.74420970972649,0.004160576678708761,0
89.0,-9.0,3.0,4.0,23.0,0.0,-0.0,-0.0,33,33.0,52.393939393939391,44.955829765845955,0.0026602220265781705,0
68.0,-10.0,4.0,4.0,4.0,9.0,-7.0,4.0,6,38.5,42.0,16.862186493255653,0.007092347639141295,0
6.0,-12.0,4.0,4.0,9.0,344.0,-12.0,5.0,22,56.5,55.909090909090907,8.779672239218225,0.013621520861791412,0
6.0,-12.0,4.0,4.0,4.0,88.0,-8.0,4.0,19,129.0,141.57894736842104,44.97755673019915,0.002658936973468466,0
31.0,-10.0,3.0,4.0,1.0,210.0,-12.0,4.0,32,97.0,100.5625,22.133031734265415,0.005403348714358638,0
68.0,-12.0,4.0,4.0,21.0,154.0,-12.0,5.0,5,60.0,61.799999999999997,7.249827584156743,0.016495907961666684,0
6.0,-12.0,4.0,4.0,12.0,344.0,-12.0,4.0,89,72.0,78.550561797752806,29.437807699560327,0.004062547380795214,0
31.0,-10.0,3.0,4.0,0.0,210.0,-12.0,4.0,40,95.0,91.799999999999997,15.195723082499233,0.007870141349439006,0
25.0,-8.0,4.0,0.0,0.0,31.0,-9.0,4.0,13,69.0,152.84615384615384,286.19139538584915,0.0034941651500450576,1
6.0,-12.0,4.0,4.0,18.0,70.0,-1.0,5.0,54,211.0,249.59259259259258,89.5076074810525,0.011172234719955909,1
25.0,-9.0,3.0,4.0,10.0,8.0,-12.0,4.0,9,47.0,52.222222222222221,10.239116474229576,0.011679961729823031,0
6.0,-12.0,4.0,4.0,3.0,467.0,-10.0,4.0,6,129.0,201.66666666666666,116.98527922587336,0.008548084054825527,1
6.0,-12.0,4.0,4.0,18.0,108.0,-10.0,4.0,13,211.0,221.38461538461539,37.128754068756805,0.02693330344853889,1
36.0,-9.0,4.0,4.0,23.0,16.0,-11.0,4.0,16,52.0,234.625,280.2598961232234,0.0035681166439893506,1
6.0,-12.0,4.0,4.0,0.0,70.0,-12.0,5.0,40,65.0,74.0,34.668429442361536,0.003449607913881189,0
6.0,-12.0,4.0,4.0,6.0,70.0,12.0,4.0,147,263.0,551.48299319727892,658.4834705619312,0.0015186410057440444,1
332.0,-10.0,3.0,4.0,15.0,1365.0,-12.0,4.0,48,86.0,87.208333333333329,11.427230514093178,0.010465570675126297,0
6.0,-12.0,4.0,4.0,3.0,14.0,12.0,2.0,31,193.0,218.90322580645162,63.20083443646247,0.015822575902938868,1
25.0,-8.0,3.0,1.0,3.0,0.0,-0.0,-0.0,6,54.5,81.166666666666671,66.27321396227052,0.0018045373298824204,0
75.0,-8.0,4.0,0.0,22.0,1686.0,-12.0,4.0,8,83.0,82.375,22.175084554517486,0.005393101806317068,0
89.0,-9.0,4.0,4.0,4.0,108.0,-12.0,3.0,22,134.0,204.45454545454547,224.3282350146619,0.004457753612400333,1
36.0,-8.0,4.0,4.0,21.0,296.0,-8.0,4.0,5,56.0,58.399999999999999,8.822698000045111,0.013555092621961046,0
6.0,-12.0,4.0,4.0,19.0,159.0,-11.0,4.0,38,130.0,147.21052631578948,96.20596269264047,0.0012430881124102146,0
70.0,-12.0,4.0,4.0,2.0,0.0,-12.0,4.0,389,39.0,67.308483290488425,227.53937472195094,0.004394843754941237,1
70.0,-12.0,4.0,4.0,3.0,27.0,-12.0,4.0,5,172.0,379.19999999999999,426.8655057509332,0.002342658253073928,1
6.0,-12.0,4.0,4.0,14.0,22.0,11.0,2.0,196,385.0,986.60204081632651,1089.4053071566802,0.0009179320069680716,1
47.0,-12.0,4.0,4.0,20.0,8.0,-12.0,4.0,5,41.0,56.200000000000003,38.14393791941257,0.0031352947568986534,0
36.0,-9.0,4.0,4.0,18.0,16.0,-12.0,3.0,10,124.5,117.2,53.338166447676095,0.0022421559744375597,0
68.0,-12.0,3.0,4.0,1.0,1498.0,-8.0,4.0,15,124.0,106.13333333333334,34.744527946458305,0.0034420524794723157,0
6.0,-12.0,4.0,4.0,1.0,173.0,-10.0,4.0,6,208.5,208.16666666666666,2.733536577809454,0.36582645650981543,1
6.0,-12.0,4.0,4.0,7.0,52.0,12.0,2.0,7,183.0,190.71428571428572,21.157330953152492,0.04726494103695049,1
25.0,-8.0,3.0,0.0,1.0,451.0,-8.0,3.0,6,59.0,56.666666666666664,4.4969125210773475,0.026594355128249328,0
6.0,-12.0,4.0,4.0,9.0,194.0,-8.0,4.0,11,120.0,121.54545454545455,10.982329909811211,0.010889537060743588,0
6.0,-12.0,4.0,4.0,14.0,1458.0,-8.0,4.0,8,124.5,143.375,59.48936354509098,0.0020103171632615434,0
6.0,-12.0,4.0,4.0,22.0,198.0,-12.0,4.0,26,84.0,105.76923076923077,84.80307854186377,0.0014102375836174876,0
6.0,-12.0,4.0,4.0,15.0,176.0,11.0,2.0,43,268.0,432.30232558139534,522.9461947014541,0.0019122426171795592,1
6.0,-12.0,4.0,4.0,17.0,52.0,-7.0,4.0,43,119.0,117.65116279069767,29.262948810168165,0.004086822874277335,0
89.0,-8.0,3.0,0.0,23.0,433.0,-8.0,4.0,18,96.0,154.44444444444446,115.74935671634168,0.008639356868743776,1
6.0,-12.0,4.0,4.0,20.0,8.0,12.0,2.0,113,184.0,215.44247787610618,80.31089348002078,0.012451610941780563,1
6.0,-12.0,4.0,4.0,2.0,48.0,-12.0,4.0,10,70.0,69.700000000000003,4.290687590584987,0.02787256961532752,0
68.0,-10.0,4.0,4.0,5.0,9.0,-12.0,4.0,14,64.5,64.785714285714292,33.32990628641527,0.00358814355907583,0
6.0,-12.0,4.0,4.0,21.0,39.0,-12.0,5.0,9,50.0,56.555555555555557,19.76029189567981,0.006052162042826324,0
36.0,-9.0,4.0,4.0,1.0,16.0,-11.0,3.0,20,51.5,142.69999999999999,285.5657717584515,0.003501820242118721,1
68.0,-12.0,3.0,4.0,7.0,0.0,-12.0,4.0,217,52.0,85.926267281105993,318.18128632748994,0.0031428623962841866,1
6.0,-12.0,4.0,4.0,10.0,17.0,-12.0,3.0,55,79.0,88.454545454545453,46.6670287274424,0.0025626763011778377,0
31.0,-10.0,3.0,2.0,19.0,47.0,12.0,2.0,5,219.0,219.40000000000001,1.8547236990991407,0.5391638660171921,1
36.0,-8.0,4.0,4.0,13.0,187.0,-0.0,5.0,264,70.0,82.564393939393938,39.821900158184924,0.0030031838784975997,0
36.0,-9.0,4.0,4.0,3.0,16.0,-7.0,4.0,17,35.0,51.235294117647058,39.43502386542242,0.003032646537106918,0
6.0,-12.0,4.0,4.0,4.0,88.0,11.0,2.0,6,258.5,260.83333333333331,27.516156869898982,0.03634228445230082,1
85.0,-12.0,4.0,4.0,3.0,0.0,-8.0,4.0,63,102.0,133.93650793650792,64.61801631317645,0.0018507607535735433,0
25.0,-8.0,3.0,0.0,3.0,202.0,-8.0,4.0,13,57.0,56.92307692307692,5.690228310432902,0.021017168739421565,0
6.0,-12.0,4.0,4.0,4.0,88.0,-12.0,3.0,5,89.0,96.200000000000003,12.749901960407382,0.009379875150222785,0
25.0,-9.0,4.0,1.0,20.0,800.0,-12.0,3.0,11,48.0,50.636363636363633,7.830856533584738,0.015271954996659351,0
6.0,-12.0,4.0,4.0,5.0,17.0,-12.0,5.0,7,81.0,78.142857142857139,21.0267079919704,0.005687646806712278,0
36.0,-10.0,3.0,3.0,18.0,16.0,-9.0,4.0,5,20.0,22.600000000000001,9.112628599915613,0.013123819022681277,0
332.0,-11.0,4.0,4.0,19.0,2180.0,-12.0,4.0,10,134.5,173.59999999999999,100.79107103310292,0.00992151377845334,1
36.0,-8.0,4.0,2.0,20.0,16.0,-12.0,4.0,5,21.0,240.0,391.67333327659674,0.002553148031892709,1
6.0,-12.0,4.0,4.0,14.0,198.0,-12.0,4.0,171,69.0,76.467836257309941,52.29105304592317,0.0022870545074158894,0
89.0,-12.0,3.0,4.0,23.0,29.0,1.0,5.0,8,35.5,32.25,5.868347297152751,0.020379245213422652,0
6.0,-12.0,4.0,4.0,1.0,15.0,12.0,3.0,5,316.0,316.0,1,1,1
89.0,-12.0,3.0,4.0,3.0,8.0,-12.0,4.0,18,32.0,48.111111111111114,29.076315082304223,0.004113055186934113,0
36.0,-12.0,3.0,3.0,21.0,897.0,-8.0,4.0,10,88.5,275.39999999999998,336.13604388699525,0.0029749859266392374,1
25.0,-9.0,4.0,1.0,20.0,67.0,-10.0,3.0,39,50.0,50.666666666666664,6.673073844182644,0.017921649206753282,0
36.0,-9.0,4.0,4.0,4.0,47.0,-12.0,4.0,7,86.0,89.714285714285708,22.7389802869389,0.005259360228870729,0
6.0,-12.0,4.0,4.0,17.0,434.0,-8.0,4.0,7,131.0,128.42857142857142,4.923910839889738,0.024288110092765207,0
36.0,-9.0,4.0,4.0,3.0,58.0,-8.0,4.0,5,63.0,61.600000000000001,6.216108107168021,0.019239126235320054,0
6.0,-12.0,4.0,4.0,23.0,0.0,-12.0,3.0,1926,76.0,122.29127725856698,167.56159356901048,0.005967954700718149,1
36.0,-10.0,3.0,4.0,0.0,93.0,-8.0,4.0,5,248.0,602.0,593.6594983658562,0.0016844672792276749,1
89.0,-12.0,3.0,4.0,16.0,14.0,-12.0,4.0,13,87.0,85.538461538461533,67.1698368484584,0.0017804492935722636,0
70.0,-10.0,4.0,3.0,14.0,37.0,-12.0,4.0,73,4.0,8.2602739726027394,12.583994397385602,0.009503539559032862,0
25.0,-7.0,4.0,4.0,17.0,19.0,12.0,4.0,7,55.0,54.571428571428569,18.227586180270375,0.006561071081131381,0
36.0,-9.0,4.0,4.0,3.0,16.0,-12.0,3.0,32,41.0,52.1875,26.80885756144786,0.004460931924909044,0
6.0,-12.0,4.0,4.0,4.0,194.0,-7.0,4.0,10,134.5,184.5,159.66605775805954,0.006263071901701804,1
36.0,-8.0,4.0,4.0,11.0,5.0,-12.0,4.0,12,107.5,146.0,92.5436833788959,0.0012922814848049845,0
6.0,-12.0,4.0,4.0,23.0,70.0,12.0,4.0,196,245.0,313.57653061224488,265.17064059367755,0.0037711565570047612,1
68.0,-10.0,4.0,4.0,2.0,9.0,-8.0,4.0,15,95.0,78.0,34.005881844175136,0.0035168177409487457,0
31.0,-10.0,3.0,4.0,2.0,316.0,-12.0,4.0,13,53.0,54.615384615384613,15.030934571171555,0.007956424000113293,0
6.0,-12.0,4.0,1.0,20.0,295.0,-12.0,4.0,32,788.0,995.8125,765.8247367013878,0.0013057817958548423,1
25.0,-10.0,3.0,1.0,3.0,8.0,-12.0,4.0,39,38.0,49.358974358974358,51.28526912981243,0.002331907204454586,0
36.0,-8.0,4.0,4.0,5.0,5.0,-12.0,4.0,12,34.0,33.666666666666664,4.904646323187387,0.024383509163711178,0
85.0,-12.0,5.0,0.0,7.0,762.0,-8.0,4.0,23,110.0,105.91304347826087,34.94954505330352,0.00342186109672686,0
6.0,-12.0,4.0,4.0,17.0,16.0,-12.0,5.0,19,57.0,60.05263157894737,15.551184365830643,0.007690249549672426,0
6.0,-12.0,4.0,1.0,20.0,198.0,11.0,2.0,9,1442.0,1945.3333333333333,1240.3136700044872,0.0008062476647511126,1
36.0,-9.0,4.0,4.0,22.0,381.0,-9.0,4.0,9,45.0,46.777777777777779,8.65098295992077,0.013824150286766633,0
6.0,-12.0,4.0,4.0,3.0,15.0,11.0,2.0,18,354.0,519.5,360.2811016723223,0.0027756104757043452,1
6.0,-12.0,4.0,4.0,11.0,17.0,-12.0,5.0,14,52.0,55.214285714285715,14.531633333763235,0.008229803616661396,0
6.0,-12.0,4.0,4.0,6.0,88.0,-7.0,4.0,77,131.0,141.81818181818181,31.404659788548496,0.003808112852405762,0
36.0,-9.0,4.0,4.0,3.0,47.0,-12.0,4.0,6,76.5,75.833333333333329,18.022362651871024,0.006635783047778492,0
6.0,-12.0,4.0,4.0,6.0,17.0,0.0,5.0,40,74.0,77.224999999999994,24.093035819506017,0.0049637783076459975,0
6.0,-12.0,4.0,4.0,21.0,194.0,-12.0,3.0,22,82.0,83.681818181818187,12.465903911493081,0.009593567334972181,0
68.0,-10.0,4.0,4.0,23.0,46.0,-12.0,4.0,36,95.0,92.083333333333329,16.157858425202544,0.00740150615378986,0
70.0,-7.0,4.0,4.0,11.0,29.0,-7.0,4.0,10,61.0,78.900000000000006,40.21554425840834,0.002973787642851491,0
6.0,-12.0,4.0,4.0,12.0,382.0,-8.0,4.0,47,122.0,131.91489361702128,24.71869805429325,0.004838138655341948,0
36.0,-9.0,3.0,4.0,3.0,0.0,-8.0,4.0,7,34.0,42.0,15.399443403670704,0.007766026695334662,0
89.0,-10.0,4.0,4.0,23.0,47.0,-12.0,4.0,9,82.0,101.33333333333333,74.1410067971085,0.0016130410650272702,0
6.0,-12.0,4.0,4.0,8.0,176.0,-12.0,3.0,16,87.5,89.4375,14.521401232319146,0.00823560251885571,0
